mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__penalty,param_clf__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.014398288726806641,0.0005622082465767293,0.011581039428710938,0.004396037208579193,0.008111308307896872,,l2,saga,"{'clf__C': np.float64(0.008111308307896872), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.9381270903010033,0.9242424242424242,0.8916083916083917,0.9073426573426573,0.8916083916083916,0.9105857910205737,0.018307528997448863,33
0.016527891159057617,0.0006478609955283104,0.008877944946289063,0.0005726874102645974,0.008111308307896872,balanced,l2,lbfgs,"{'clf__C': np.float64(0.008111308307896872), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9381270903010033,0.9242424242424242,0.8933566433566434,0.9073426573426573,0.8916083916083916,0.910935441370224,0.017955047501486198,26
0.01780843734741211,0.00023768201539277624,0.008752775192260743,0.0007055459970357082,0.008111308307896872,balanced,l2,newton-cg,"{'clf__C': np.float64(0.008111308307896872), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.9381270903010033,0.9242424242424242,0.8933566433566434,0.9073426573426573,0.8916083916083916,0.910935441370224,0.017955047501486198,26
0.016539335250854492,0.0008625965740464585,0.008619070053100586,0.0004558326802846124,0.008111308307896872,balanced,l2,saga,"{'clf__C': np.float64(0.008111308307896872), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.9381270903010033,0.9242424242424242,0.8933566433566434,0.9073426573426573,0.8916083916083916,0.910935441370224,0.017955047501486198,26
0.01695709228515625,0.00426499119139486,0.007969903945922851,0.0001008238767060193,0.02310129700083159,,l2,lbfgs,"{'clf__C': np.float64(0.02310129700083159), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.939799331103679,0.9259259259259259,0.8933566433566434,0.9003496503496504,0.8986013986013985,0.9116065898674595,0.01804875773226409,21
0.016250228881835936,0.0006325949803230551,0.009336614608764648,0.001867864174044284,0.02310129700083159,,l2,newton-cg,"{'clf__C': np.float64(0.02310129700083159), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.939799331103679,0.9259259259259259,0.8933566433566434,0.9003496503496504,0.8986013986013985,0.9116065898674595,0.01804875773226409,21
0.014170503616333008,0.00045639450733145695,0.008314275741577148,0.0004899034941954399,0.02310129700083159,,l2,saga,"{'clf__C': np.float64(0.02310129700083159), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.939799331103679,0.9259259259259259,0.8933566433566434,0.9003496503496504,0.8986013986013985,0.9116065898674595,0.01804875773226409,21
0.016321992874145506,0.00033751525039762173,0.008926153182983398,0.000518233371517992,0.02310129700083159,balanced,l2,lbfgs,"{'clf__C': np.float64(0.02310129700083159), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.939799331103679,0.9259259259259259,0.8933566433566434,0.9020979020979021,0.8986013986013985,0.9119562402171099,0.01784305723437595,14
0.019168996810913087,0.0009205649357671145,0.010105085372924805,0.002914335805007543,0.02310129700083159,balanced,l2,newton-cg,"{'clf__C': np.float64(0.02310129700083159), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.939799331103679,0.9259259259259259,0.8933566433566434,0.9020979020979021,0.8986013986013985,0.9119562402171099,0.01784305723437595,14
0.016250991821289064,0.00047855586252557915,0.008654069900512696,0.0007744487167755177,0.02310129700083159,balanced,l2,saga,"{'clf__C': np.float64(0.02310129700083159), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.939799331103679,0.9259259259259259,0.8933566433566434,0.9020979020979021,0.8986013986013985,0.9119562402171099,0.01784305723437595,14
0.014202737808227539,0.0012951889530279015,0.009396076202392578,0.0040200671160185225,0.0657933224657568,,l2,lbfgs,"{'clf__C': np.float64(0.0657933224657568), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9331103678929766,0.920875420875421,0.8951048951048951,0.9003496503496504,0.9090909090909092,0.9117062486627704,0.013810338919529883,17
0.015209388732910157,0.0023147273872957267,0.00760345458984375,0.0015590333733762527,0.0657933224657568,,l2,newton-cg,"{'clf__C': np.float64(0.0657933224657568), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.9331103678929766,0.920875420875421,0.8951048951048951,0.9003496503496504,0.9090909090909092,0.9117062486627704,0.013810338919529883,17
0.012614870071411132,0.0025763172300632396,0.007573127746582031,0.0013550005499295748,0.0657933224657568,,l2,saga,"{'clf__C': np.float64(0.0657933224657568), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.9331103678929766,0.920875420875421,0.8951048951048951,0.9003496503496504,0.9090909090909092,0.9117062486627704,0.013810338919529883,17
0.020739173889160155,0.008492964726129404,0.01595168113708496,0.01499032193726802,0.0657933224657568,balanced,l2,lbfgs,"{'clf__C': np.float64(0.0657933224657568), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9347826086956521,0.9242424242424242,0.8933566433566434,0.9020979020979021,0.9090909090909092,0.9127140974967063,0.01496972701052469,9
0.017784738540649415,0.0006184693675844341,0.009557437896728516,0.0021583572920233544,0.0657933224657568,balanced,l2,newton-cg,"{'clf__C': np.float64(0.0657933224657568), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.9347826086956521,0.9242424242424242,0.8933566433566434,0.9020979020979021,0.9090909090909092,0.9127140974967063,0.01496972701052469,9
0.016199827194213867,0.000613190393209454,0.009653425216674805,0.0016230239841557672,0.0657933224657568,balanced,l2,saga,"{'clf__C': np.float64(0.0657933224657568), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.9347826086956521,0.9242424242424242,0.8933566433566434,0.9020979020979021,0.9090909090909092,0.9127140974967063,0.01496972701052469,9
0.0165069580078125,0.0011912918871068736,0.010540103912353516,0.0038349185228973375,0.1873817422860383,,l2,lbfgs,"{'clf__C': np.float64(0.1873817422860383), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9247491638795986,0.9191919191919192,0.9020979020979022,0.9073426573426574,0.9108391608391608,0.9128441606702478,0.008146063787547498,2
0.02023916244506836,0.0014164279786818264,0.011946535110473633,0.006761577269875323,0.1873817422860383,,l2,newton-cg,"{'clf__C': np.float64(0.1873817422860383), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.9247491638795986,0.9191919191919192,0.9020979020979022,0.9073426573426574,0.9108391608391608,0.9128441606702478,0.008146063787547498,2
0.023145675659179688,0.006079806234749148,0.009639692306518555,0.0012340977379677487,0.1873817422860383,,l2,saga,"{'clf__C': np.float64(0.1873817422860383), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.9247491638795986,0.9191919191919192,0.9020979020979022,0.9073426573426574,0.9108391608391608,0.9128441606702478,0.008146063787547498,2
0.019296932220458984,0.0023627288618192454,0.023650550842285158,0.0149930404361892,0.1873817422860383,balanced,l2,lbfgs,"{'clf__C': np.float64(0.1873817422860383), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9247491638795986,0.9225589225589226,0.9003496503496503,0.9055944055944056,0.9108391608391608,0.9128182606443476,0.00947411322547359,5
0.021683120727539064,0.002098104528841886,0.016289186477661134,0.006307270886965524,0.1873817422860383,balanced,l2,newton-cg,"{'clf__C': np.float64(0.1873817422860383), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.9247491638795986,0.9225589225589226,0.9003496503496503,0.9055944055944056,0.9108391608391608,0.9128182606443476,0.00947411322547359,5
0.023050737380981446,0.011898190290869763,0.010246372222900391,0.002225225305735326,0.1873817422860383,balanced,l2,saga,"{'clf__C': np.float64(0.1873817422860383), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.9247491638795986,0.9225589225589226,0.9003496503496503,0.9055944055944056,0.9108391608391608,0.9128182606443476,0.00947411322547359,5
0.019573783874511717,0.002743303526904765,0.01068258285522461,0.0034039477049151107,0.5336699231206307,,l2,lbfgs,"{'clf__C': np.float64(0.5336699231206307), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9147157190635451,0.9158249158249158,0.9055944055944056,0.9073426573426574,0.9108391608391608,0.9108633717329371,0.003990376420504266,30
0.028660058975219727,0.012882263972977486,0.012036991119384766,0.002183533917557687,0.5336699231206307,,l2,newton-cg,"{'clf__C': np.float64(0.5336699231206307), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.9147157190635451,0.9158249158249158,0.9055944055944056,0.9073426573426574,0.9108391608391608,0.9108633717329371,0.003990376420504266,30
0.01983752250671387,0.0024830238262111494,0.010097312927246093,0.002031630699201691,0.5336699231206307,,l2,saga,"{'clf__C': np.float64(0.5336699231206307), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.9147157190635451,0.9158249158249158,0.9055944055944056,0.9073426573426574,0.9108391608391608,0.9108633717329371,0.003990376420504266,30
0.026448917388916016,0.008787560372617334,0.011237812042236329,0.0023975951160083338,0.5336699231206307,balanced,l2,lbfgs,"{'clf__C': np.float64(0.5336699231206307), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9147157190635451,0.9158249158249159,0.9038461538461539,0.9073426573426574,0.9108391608391608,0.9105137213832866,0.004482936219781165,38
0.022660255432128906,0.000976774271433264,0.012164640426635741,0.0029395074672317932,0.5336699231206307,balanced,l2,newton-cg,"{'clf__C': np.float64(0.5336699231206307), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.9147157190635451,0.9158249158249159,0.9038461538461539,0.9073426573426574,0.9108391608391608,0.9105137213832866,0.004482936219781165,38
0.026786088943481445,0.004240284643034904,0.0097412109375,0.001593918188660437,0.5336699231206307,balanced,l2,saga,"{'clf__C': np.float64(0.5336699231206307), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.9147157190635451,0.9158249158249159,0.9038461538461539,0.9073426573426574,0.9108391608391608,0.9105137213832866,0.004482936219781165,38
0.02581624984741211,0.009032539587916224,0.017041540145874022,0.013906646444680404,1.5199110829529332,,l2,lbfgs,"{'clf__C': np.float64(1.5199110829529332), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9096989966555185,0.9107744107744108,0.9073426573426573,0.9108391608391609,0.9020979020979022,0.9081506255419299,0.00328018895178177,55
0.02333531379699707,0.004823794224631679,0.009710073471069336,0.0014394857005840536,1.5199110829529332,,l2,newton-cg,"{'clf__C': np.float64(1.5199110829529332), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.9096989966555185,0.9107744107744108,0.9073426573426573,0.9108391608391609,0.9020979020979022,0.9081506255419299,0.00328018895178177,55
0.020615863800048827,0.00174391701750768,0.010796880722045899,0.003934205557123968,1.5199110829529332,,l2,saga,"{'clf__C': np.float64(1.5199110829529332), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.9096989966555185,0.9107744107744108,0.9073426573426573,0.9108391608391609,0.9020979020979022,0.9081506255419299,0.00328018895178177,55
0.020032501220703124,0.0009640057703465279,0.008470821380615234,0.0008054207360769269,1.5199110829529332,balanced,l2,lbfgs,"{'clf__C': np.float64(1.5199110829529332), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.911371237458194,0.9107744107744108,0.9055944055944056,0.9090909090909092,0.9038461538461539,0.9081354233528147,0.002939466097131827,67
0.02010354995727539,0.0006996903248159357,0.008547449111938476,0.00039139747259453667,1.5199110829529332,balanced,l2,newton-cg,"{'clf__C': np.float64(1.5199110829529332), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.911371237458194,0.9107744107744108,0.9055944055944056,0.9090909090909092,0.9038461538461539,0.9081354233528147,0.002939466097131827,67
0.022220706939697264,0.0017045908183799961,0.011211776733398437,0.003138833192572221,1.5199110829529332,balanced,l2,saga,"{'clf__C': np.float64(1.5199110829529332), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.911371237458194,0.9107744107744108,0.9055944055944056,0.9090909090909092,0.9038461538461539,0.9081354233528147,0.002939466097131827,67
0.01801753044128418,0.0018673311211383913,0.00875387191772461,0.0011027418802860764,4.328761281083057,,l2,lbfgs,"{'clf__C': np.float64(4.328761281083057), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9080267558528429,0.9090909090909091,0.9090909090909092,0.9108391608391609,0.8986013986013986,0.907129826695044,0.00435865611816406,75
0.023195886611938478,0.006566888694741555,0.00979785919189453,0.0004501816403396219,4.328761281083057,,l2,newton-cg,"{'clf__C': np.float64(4.328761281083057), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.9080267558528429,0.9090909090909091,0.9090909090909092,0.9108391608391609,0.9003496503496503,0.9074794770446944,0.003677358956456341,71
0.025040054321289064,0.005729215329828388,0.01675868034362793,0.012395060536546522,4.328761281083057,,l2,saga,"{'clf__C': np.float64(4.328761281083057), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.9080267558528429,0.9090909090909091,0.9090909090909092,0.9108391608391609,0.9003496503496503,0.9074794770446944,0.003677358956456341,71
0.018002986907958984,0.0007995602710328463,0.00877971649169922,0.0011378095630156142,4.328761281083057,balanced,l2,lbfgs,"{'clf__C': np.float64(4.328761281083057), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9080267558528429,0.9124579124579125,0.9073426573426574,0.9090909090909092,0.8986013986013986,0.9071039266691441,0.0046003228701972446,91
0.02196221351623535,0.003507206331996043,0.009334135055541991,0.0008492729942325232,4.328761281083057,balanced,l2,newton-cg,"{'clf__C': np.float64(4.328761281083057), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.9080267558528429,0.9124579124579125,0.9073426573426574,0.9090909090909092,0.8986013986013986,0.9071039266691441,0.0046003228701972446,91
0.023389053344726563,0.0014756464704703295,0.010186481475830077,0.0007572292589994508,4.328761281083057,balanced,l2,saga,"{'clf__C': np.float64(4.328761281083057), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.9080267558528429,0.9124579124579125,0.9073426573426574,0.9090909090909092,0.8986013986013986,0.9071039266691441,0.0046003228701972446,91
0.01897454261779785,0.0007963637093345205,0.009653520584106446,0.0015374110965120339,12.32846739442066,,l2,lbfgs,"{'clf__C': np.float64(12.32846739442066), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9080267558528429,0.9090909090909091,0.9090909090909092,0.9090909090909092,0.9003496503496503,0.907129826695044,0.0034150492142533562,75
0.021816587448120116,0.0029597661856530883,0.008238649368286133,0.0006760835374331113,12.32846739442066,,l2,newton-cg,"{'clf__C': np.float64(12.32846739442066), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.9080267558528429,0.9090909090909091,0.9090909090909092,0.9090909090909092,0.9003496503496503,0.907129826695044,0.0034150492142533562,75
0.02965068817138672,0.00619840459627702,0.009236335754394531,0.0015340759447901018,12.32846739442066,,l2,saga,"{'clf__C': np.float64(12.32846739442066), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.9080267558528429,0.9090909090909091,0.9090909090909092,0.9090909090909092,0.9003496503496503,0.907129826695044,0.0034150492142533562,75
0.02020583152770996,0.0015073679872779388,0.008585786819458008,0.0011488126594909151,12.32846739442066,balanced,l2,lbfgs,"{'clf__C': np.float64(12.32846739442066), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9080267558528429,0.9124579124579125,0.9073426573426574,0.9055944055944056,0.8986013986013986,0.9064046259698433,0.004509995564094562,108
0.021443653106689452,0.0022207048855069516,0.00923295021057129,0.0009149042805836148,12.32846739442066,balanced,l2,newton-cg,"{'clf__C': np.float64(12.32846739442066), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.9080267558528429,0.9124579124579125,0.9073426573426574,0.9055944055944056,0.8986013986013986,0.9064046259698433,0.004509995564094562,108
0.02657904624938965,0.004449632636448387,0.00914607048034668,0.0011778595609066027,12.32846739442066,balanced,l2,saga,"{'clf__C': np.float64(12.32846739442066), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.9080267558528429,0.9124579124579125,0.9073426573426574,0.9073426573426574,0.8986013986013986,0.9067542763194938,0.004501387983840513,98
0.0180084228515625,0.001100028965119523,0.00844120979309082,0.0010299250474447195,35.11191734215127,,l2,lbfgs,"{'clf__C': np.float64(35.11191734215127), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9080267558528429,0.9090909090909091,0.9090909090909092,0.9090909090909092,0.9003496503496503,0.907129826695044,0.0034150492142533562,75
0.01908254623413086,0.001893836295025079,0.009633302688598633,0.0013254114476296032,35.11191734215127,,l2,newton-cg,"{'clf__C': np.float64(35.11191734215127), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.9080267558528429,0.9090909090909091,0.9090909090909092,0.9090909090909092,0.9003496503496503,0.907129826695044,0.0034150492142533562,75
0.024532222747802736,0.002640333628092882,0.012040853500366211,0.00558490426540035,35.11191734215127,,l2,saga,"{'clf__C': np.float64(35.11191734215127), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.9080267558528429,0.9090909090909091,0.9090909090909092,0.9090909090909092,0.9003496503496503,0.907129826695044,0.0034150492142533562,75
0.01887936592102051,0.0011216246344565714,0.008994197845458985,0.0008261657072128645,35.11191734215127,balanced,l2,lbfgs,"{'clf__C': np.float64(35.11191734215127), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9080267558528429,0.9124579124579125,0.9090909090909092,0.9055944055944056,0.8986013986013986,0.9067542763194938,0.004635196592504995,98
0.02026400566101074,0.0011040062510615464,0.008815670013427734,0.0007306337041476744,35.11191734215127,balanced,l2,newton-cg,"{'clf__C': np.float64(35.11191734215127), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.9080267558528429,0.9124579124579125,0.9090909090909092,0.9055944055944056,0.8986013986013986,0.9067542763194938,0.004635196592504995,98
0.028167009353637695,0.004147074405358863,0.008127784729003907,0.0002367405299017982,35.11191734215127,balanced,l2,saga,"{'clf__C': np.float64(35.11191734215127), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.9080267558528429,0.9124579124579125,0.9090909090909092,0.9055944055944056,0.8986013986013986,0.9067542763194938,0.004635196592504995,98
0.02179417610168457,0.008054900168490434,0.009053659439086915,0.0008505391641378535,100.0,,l2,lbfgs,"{'clf__C': np.float64(100.0), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9080267558528429,0.9090909090909091,0.9090909090909092,0.9073426573426573,0.9003496503496503,0.9067801763453938,0.0032833209275061983,97
0.018477487564086913,0.001171841004292669,0.008412981033325195,0.00047997596975304604,100.0,,l2,newton-cg,"{'clf__C': np.float64(100.0), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.9080267558528429,0.9090909090909091,0.9090909090909092,0.9090909090909092,0.9003496503496503,0.907129826695044,0.0034150492142533562,75
0.02626638412475586,0.003551421825005394,0.009089517593383788,0.0008883923316104267,100.0,,l2,saga,"{'clf__C': np.float64(100.0), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.9080267558528429,0.9090909090909091,0.9090909090909092,0.9090909090909092,0.9003496503496503,0.907129826695044,0.0034150492142533562,75
0.023523378372192382,0.005151733257093436,0.009115076065063477,0.000998731638422425,100.0,balanced,l2,lbfgs,"{'clf__C': np.float64(100.0), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9080267558528429,0.9124579124579125,0.9090909090909092,0.9055944055944056,0.8986013986013986,0.9067542763194938,0.004635196592504995,98
0.022557830810546874,0.0032642382090090033,0.009503030776977539,0.0013130783155396908,100.0,balanced,l2,newton-cg,"{'clf__C': np.float64(100.0), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.9080267558528429,0.9124579124579125,0.9090909090909092,0.9055944055944056,0.8986013986013986,0.9067542763194938,0.004635196592504995,98
0.026591682434082033,0.003386059082472946,0.008634424209594727,0.0005671823278195424,100.0,balanced,l2,saga,"{'clf__C': np.float64(100.0), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.9080267558528429,0.9124579124579125,0.9090909090909092,0.9055944055944056,0.8986013986013986,0.9067542763194938,0.004635196592504995,98
0.013779592514038087,0.0005331773698837081,0.008501100540161132,0.0008385587603244099,0.001,,l1,liblinear,"{'clf__C': np.float64(0.001), 'clf__class_weight': None, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,115
0.01413102149963379,0.001591189281207359,0.009107542037963868,0.0007269306298191759,0.001,,l2,liblinear,"{'clf__C': np.float64(0.001), 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.939799331103679,0.9208754208754208,0.8863636363636364,0.9073426573426573,0.8863636363636364,0.908148936409806,0.020559959013912835,59
