mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.028057384490966796,0.007520561855320023,0.008791780471801758,0.0004043994232226919,70.85721663941601,,0.00011584172310543988,"{'clf__C': np.float64(70.85721663941601), 'clf__class_weight': None, 'clf__gamma': np.float64(0.00011584172310543988)}",0.9414715719063546,0.9208754208754208,0.8793706293706294,0.8776223776223776,0.9055944055944056,0.9049868810738376,0.024449768296165988,30
0.04407763481140137,0.010559855933025572,0.01616983413696289,0.008601833998520918,0.0242863893810436,balanced,0.005762487216478602,"{'clf__C': np.float64(0.0242863893810436), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.005762487216478602)}",0.939799331103679,0.920875420875421,0.881118881118881,0.9073426573426573,0.8898601398601398,0.9077992860601556,0.02111328334720156,10
0.02971038818359375,0.001369003281277465,0.00968031883239746,0.000250376989192721,0.0053979568559964445,,0.215168972980833,"{'clf__C': np.float64(0.0053979568559964445), 'clf__class_weight': None, 'clf__gamma': np.float64(0.215168972980833)}",0.9264214046822743,0.8670033670033671,0.8601398601398601,0.8776223776223776,0.8741258741258742,0.8810625767147506,0.02346400449101115,45
0.028943538665771484,0.0011976624842828473,0.010453510284423827,0.0007798631619006575,0.010969527495277796,,0.0010842262717330165,"{'clf__C': np.float64(0.010969527495277796), 'clf__class_weight': None, 'clf__gamma': np.float64(0.0010842262717330165)}",0.939799331103679,0.9225589225589226,0.8846153846153846,0.9055944055944056,0.8898601398601399,0.9084856367465063,0.02051176304706462,3
0.027045154571533205,0.006525897821554803,0.009891462326049805,0.002111201767723755,9.443515687962675,balanced,0.005019072833961319,"{'clf__C': np.float64(9.443515687962675), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.005019072833961319)}",0.9214046822742475,0.8939393939393939,0.9108391608391608,0.881118881118881,0.8916083916083917,0.8997821019560149,0.014415665926995782,40
0.059095239639282225,0.017777054720130442,0.013748550415039062,0.003406768232920064,0.01768682900898522,balanced,0.0005488047000766049,"{'clf__C': np.float64(0.01768682900898522), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.0005488047000766049)}",0.939799331103679,0.9208754208754208,0.8828671328671329,0.9055944055944056,0.8898601398601399,0.9077992860601556,0.020703984696616502,10
0.06766042709350586,0.011893998670766938,0.01158766746520996,0.002279030012864198,656.9128640939175,balanced,0.006295301484516136,"{'clf__C': np.float64(656.9128640939175), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.006295301484516136)}",0.7876254180602007,0.8552188552188551,0.8234265734265733,0.8601398601398602,0.7902097902097902,0.8233240994110558,0.030801426950940094,55
0.049161005020141604,0.014075136981502168,0.01645817756652832,0.004405766283479648,0.23490995193729403,balanced,0.024637685958997457,"{'clf__C': np.float64(0.23490995193729403), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.024637685958997457)}",0.9464882943143813,0.9175084175084175,0.8846153846153846,0.8986013986013986,0.8933566433566433,0.908114027679245,0.02200588843881277,8
0.05457992553710937,0.0062580735213059275,0.017299652099609375,0.0020349298278690667,339.8172415010595,balanced,0.01913268395452648,"{'clf__C': np.float64(339.8172415010595), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.01913268395452648)}",0.7608695652173912,0.8468013468013468,0.8286713286713288,0.8583916083916083,0.791958041958042,0.8173383782079433,0.03609642171122897,60
0.05003833770751953,0.003350691881933461,0.015398979187011719,0.004020487094889336,1.3335385049873036,balanced,0.0020013420622879987,"{'clf__C': np.float64(1.3335385049873036), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.0020013420622879987)}",0.9448160535117057,0.9225589225589226,0.8828671328671328,0.8881118881118881,0.8933566433566433,0.9063421280812586,0.023644311046573874,26
0.0495091438293457,0.011145705053551965,0.016350555419921874,0.004703814181964362,0.21481457181982683,balanced,0.014413469371110328,"{'clf__C': np.float64(0.21481457181982683), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.014413469371110328)}",0.9481605351170569,0.9175084175084176,0.8898601398601399,0.9003496503496504,0.8881118881118881,0.9087981261894307,0.02228547925206821,2
0.04209890365600586,0.000662550236263579,0.016184520721435548,0.00107574849051939,3.3151790861321726,,0.0013296521457299515,"{'clf__C': np.float64(3.3151790861321726), 'clf__class_weight': None, 'clf__gamma': np.float64(0.0013296521457299515)}",0.9448160535117057,0.9208754208754208,0.8846153846153846,0.8863636363636365,0.9003496503496504,0.9074040291431598,0.022772451209516015,16
0.04262876510620117,0.0032423890356722785,0.01460857391357422,0.0033213415478525635,1.8037506431281842,,0.0015314189711654778,"{'clf__C': np.float64(1.8037506431281842), 'clf__class_weight': None, 'clf__gamma': np.float64(0.0015314189711654778)}",0.9414715719063546,0.9242424242424242,0.8846153846153847,0.8828671328671329,0.9003496503496504,0.9067092327961894,0.02285983887982734,22
0.053529214859008786,0.010376781477105974,0.018066263198852538,0.00572692375014933,0.009808478272431488,,0.8862326508576243,"{'clf__C': np.float64(0.009808478272431488), 'clf__class_weight': None, 'clf__gamma': np.float64(0.8862326508576243)}",0.8946488294314381,0.7828282828282829,0.8671328671328671,0.7884615384615384,0.7587412587412588,0.8183625553190769,0.05274389683848849,58
0.043375587463378905,0.013603923461208018,0.013485479354858398,0.004014362694926461,43.00001586162607,balanced,0.0014926318309209366,"{'clf__C': np.float64(43.00001586162607), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.0014926318309209366)}",0.9214046822742475,0.9023569023569024,0.9195804195804196,0.8793706293706294,0.8916083916083917,0.9028642050381182,0.016137409422747398,34
0.04686474800109863,0.0115336895293593,0.015154838562011719,0.0012001800876603119,0.001214727703554185,,0.06720930050156111,"{'clf__C': np.float64(0.001214727703554185), 'clf__class_weight': None, 'clf__gamma': np.float64(0.06720930050156111)}",0.9431438127090301,0.9124579124579125,0.8758741258741259,0.895104895104895,0.8933566433566434,0.9039874779005214,0.02274749348656937,33
0.04195356369018555,0.003314097592206761,0.01607403755187988,0.0021286384047717933,23.66154006460317,,0.02653627132902631,"{'clf__C': np.float64(23.66154006460317), 'clf__class_weight': None, 'clf__gamma': np.float64(0.02653627132902631)}",0.8210702341137124,0.8569023569023568,0.8304195804195804,0.8811188811188811,0.8374125874125874,0.8453847279934236,0.021392946291951355,49
0.04742798805236816,0.018845554456845097,0.014070463180541993,0.0013082494869887848,361.2478500429091,balanced,0.00029072088906598463,"{'clf__C': np.float64(361.2478500429091), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.00029072088906598463)}",0.9264214046822743,0.9158249158249159,0.9178321678321678,0.8776223776223776,0.8968531468531469,0.9069108025629765,0.01754063569843404,20
0.05768837928771973,0.013566393648899909,0.015990829467773436,0.005506567246620421,150.8761367568167,balanced,0.00627773091695805,"{'clf__C': np.float64(150.8761367568167), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.00627773091695805)}",0.8461538461538461,0.8400673400673401,0.8548951048951049,0.8898601398601399,0.8566433566433567,0.8575239575239575,0.017247190714602716,48
0.04874582290649414,0.0035884871491210055,0.016755151748657226,0.000580441915394723,0.0037364631109195216,,0.0017535949529764421,"{'clf__C': np.float64(0.0037364631109195216), 'clf__class_weight': None, 'clf__gamma': np.float64(0.0017535949529764421)}",0.939799331103679,0.9225589225589226,0.8846153846153846,0.9055944055944056,0.8898601398601399,0.9084856367465063,0.02051176304706462,3
0.04970903396606445,0.008362687447144334,0.015471649169921876,0.004082757667950996,0.08935110590331861,,0.0231841485499229,"{'clf__C': np.float64(0.08935110590331861), 'clf__class_weight': None, 'clf__gamma': np.float64(0.0231841485499229)}",0.9431438127090301,0.9141414141414141,0.881118881118881,0.9038461538461537,0.8898601398601399,0.9064220803351237,0.02158359980681672,24
0.047080183029174806,0.0046047713416858945,0.019892120361328126,0.0075402090531638405,0.04449700268707567,,0.007742116473996248,"{'clf__C': np.float64(0.04449700268707567), 'clf__class_weight': None, 'clf__gamma': np.float64(0.007742116473996248)}",0.939799331103679,0.920875420875421,0.8828671328671329,0.9055944055944056,0.8881118881118881,0.9074496357105053,0.02101639505881782,15
0.05375967025756836,0.008178556898909659,0.01659388542175293,0.005170819290621881,0.005218737776738197,balanced,0.24868826764613225,"{'clf__C': np.float64(0.005218737776738197), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.24868826764613225)}",0.9280936454849498,0.8670033670033671,0.8426573426573427,0.8723776223776224,0.8671328671328671,0.8754529689312299,0.02827250096411381,46
0.04701962471008301,0.010045906116741752,0.01399679183959961,0.00186180115171091,21.39819431503443,,0.12130221181165159,"{'clf__C': np.float64(21.39819431503443), 'clf__class_weight': None, 'clf__gamma': np.float64(0.12130221181165159)}",0.8478260869565217,0.8249158249158249,0.8531468531468531,0.840909090909091,0.8094405594405595,0.8352476830737701,0.016021254604033492,50
0.03956084251403809,0.005805227147099512,0.014123010635375976,0.002764208206940373,0.9178539435251554,,0.06960678239135189,"{'clf__C': np.float64(0.9178539435251554), 'clf__class_weight': None, 'clf__gamma': np.float64(0.06960678239135189)}",0.9247491638795986,0.8484848484848485,0.8758741258741258,0.8933566433566433,0.8951048951048951,0.8875139353400223,0.025047861931370333,43
0.054645109176635745,0.00726560457167348,0.013512420654296874,0.003011041876438716,0.0046274839899959975,balanced,0.00027012557725439106,"{'clf__C': np.float64(0.0046274839899959975), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.00027012557725439106)}",0.939799331103679,0.9191919191919191,0.8828671328671329,0.9055944055944056,0.8898601398601399,0.9074625857234553,0.020501291978667804,14
0.047889328002929686,0.006451723855767999,0.014117002487182617,0.0028693196201948746,0.001543743400929224,,0.007970414230898702,"{'clf__C': np.float64(0.001543743400929224), 'clf__class_weight': None, 'clf__gamma': np.float64(0.007970414230898702)}",0.939799331103679,0.9191919191919192,0.8828671328671329,0.9055944055944056,0.8881118881118881,0.907112935373805,0.02081108831763133,17
0.05171060562133789,0.005715811621439498,0.015407180786132813,0.0009633812022307179,2.3969194076200337,balanced,0.4268407710065499,"{'clf__C': np.float64(2.3969194076200337), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.4268407710065499)}",0.9013377926421404,0.7946127946127947,0.8828671328671329,0.8129370629370629,0.7534965034965035,0.8290502573111269,0.05527329815446021,52
0.044256973266601565,0.0070401150791304466,0.018330192565917967,0.002733805831989201,0.031315069138816244,,0.014433257678806034,"{'clf__C': np.float64(0.031315069138816244), 'clf__class_weight': None, 'clf__gamma': np.float64(0.014433257678806034)}",0.939799331103679,0.9158249158249159,0.8793706293706294,0.9003496503496504,0.8881118881118881,0.9046912829521526,0.021407449314083976,32
0.04942936897277832,0.008457433102884968,0.017927217483520507,0.013866968149499568,0.016533597028439553,,0.0002031980983842498,"{'clf__C': np.float64(0.016533597028439553), 'clf__class_weight': None, 'clf__gamma': np.float64(0.0002031980983842498)}",0.9414715719063546,0.9225589225589226,0.8863636363636364,0.9073426573426574,0.8916083916083916,0.9098690359559924,0.02025878096714101,1
0.0473534107208252,0.003243093584281728,0.012355613708496093,0.0036464983104603057,0.054765709383303184,balanced,0.33256102959751926,"{'clf__C': np.float64(0.054765709383303184), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.33256102959751926)}",0.9180602006688963,0.8501683501683502,0.8444055944055944,0.8513986013986015,0.833916083916084,0.8595897661115053,0.02988092034367107,47
0.03683772087097168,0.005648839685736012,0.012380409240722656,0.0027684746112269917,5.573452302583897,balanced,0.03416764341832969,"{'clf__C': np.float64(5.573452302583897), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.03416764341832969)}",0.8996655518394648,0.8518518518518519,0.8758741258741258,0.9038461538461539,0.8776223776223776,0.8817720122067948,0.018733216572405245,44
0.036124467849731445,0.006250572063449186,0.014141654968261719,0.001382190496669973,169.3415541066797,balanced,0.0007477591721434695,"{'clf__C': np.float64(169.3415541066797), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.0007477591721434695)}",0.9214046822742475,0.9090909090909091,0.9160839160839161,0.8793706293706294,0.8986013986013986,0.90491030708422,0.014875946007461257,31
0.044121742248535156,0.0039418796514747965,0.01264328956604004,0.003468669805761865,0.31554382609428006,balanced,0.014367095138664226,"{'clf__C': np.float64(0.31554382609428006), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.014367095138664226)}",0.9515050167224081,0.920875420875421,0.8828671328671329,0.8916083916083917,0.8881118881118881,0.9069935700370484,0.025881581353699577,18
0.04081993103027344,0.013380378026485309,0.013992738723754884,0.005546725811562039,69.92636148959322,balanced,0.0026618976467932924,"{'clf__C': np.float64(69.92636148959322), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.0026618976467932924)}",0.9063545150501672,0.8855218855218855,0.9020979020979021,0.8881118881118881,0.8968531468531469,0.8957878675269979,0.00796136222914278,41
0.03745512962341309,0.008794553803221757,0.016495609283447267,0.009510222766105126,276.03912956530013,,0.0008160948743089922,"{'clf__C': np.float64(276.03912956530013), 'clf__class_weight': None, 'clf__gamma': np.float64(0.0008160948743089922)}",0.9130434782608695,0.9006734006734007,0.9090909090909091,0.8916083916083917,0.8986013986013985,0.9026035156469939,0.007638247578567429,35
0.04072394371032715,0.012680495295484382,0.010886907577514648,0.002744957626483297,0.36529752669123594,balanced,0.002572026419788236,"{'clf__C': np.float64(0.36529752669123594), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.002572026419788236)}",0.9431438127090301,0.9225589225589226,0.8828671328671329,0.9003496503496504,0.8916083916083916,0.9081055820186255,0.02193566842266545,9
0.043106365203857425,0.00984964347643082,0.012767171859741211,0.0033359189267621295,0.06740429163169327,balanced,0.01104051190316225,"{'clf__C': np.float64(0.06740429163169327), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.01104051190316225)}",0.939799331103679,0.9141414141414141,0.8828671328671328,0.9055944055944056,0.8881118881118881,0.9061028343637039,0.02031700336307839,27
0.03966355323791504,0.007313907103853783,0.01040058135986328,0.0010878833362912873,0.31949643669861716,,0.0588496835079023,"{'clf__C': np.float64(0.31949643669861716), 'clf__class_weight': None, 'clf__gamma': np.float64(0.0588496835079023)}",0.9331103678929766,0.8973063973063973,0.8828671328671329,0.8881118881118881,0.9003496503496503,0.900349087305609,0.017538114172101337,39
0.04253377914428711,0.011696356446347778,0.015747594833374023,0.006838019462907048,0.041349856125801956,balanced,0.5910698619088539,"{'clf__C': np.float64(0.041349856125801956), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.5910698619088539)}",0.8946488294314381,0.8063973063973064,0.8793706293706294,0.8164335664335665,0.7727272727272727,0.8339155208720426,0.04595992651665472,51
0.03431439399719238,0.006973760789050829,0.010088253021240234,0.0015299308101238477,0.08693959087324281,balanced,0.01707685960990949,"{'clf__C': np.float64(0.08693959087324281), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.01707685960990949)}",0.9414715719063546,0.9158249158249159,0.8811188811188811,0.9020979020979021,0.8863636363636364,0.9053753814623381,0.021783910872751198,29
0.03205647468566895,0.0017092156240456826,0.00874624252319336,0.00036037842001434526,0.2648603974072103,balanced,0.7711312991331102,"{'clf__C': np.float64(0.2648603974072103), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.7711312991331102)}",0.8963210702341138,0.7912457912457912,0.8811188811188811,0.8041958041958042,0.7622377622377623,0.8270238618064706,0.0523961896609319,53
0.03101191520690918,0.00464659798793184,0.00857400894165039,0.000581641657685581,595.2285716284425,balanced,0.060984166342368695,"{'clf__C': np.float64(595.2285716284425), 'clf__class_weight': 'balanced', 'clf__gamma': np.float64(0.060984166342368695)}",0.8060200668896321,0.84006734006734,0.8181818181818182,0.8496503496503497,0.8059440559440559,0.8239727261466392,0.01788430867986494,54
0.023082780838012695,0.003764644404134247,0.013065528869628907,0.008996427190273394,18.77688470273466,,0.0013783578294796386,"{'clf__C': np.float64(18.77688470273466), 'clf__class_weight': None, 'clf__gamma': np.float64(0.0013783578294796386)}",0.9264214046822742,0.9141414141414141,0.8986013986013986,0.8881118881118881,0.9073426573426574,0.9069237525759265,0.013081103757927776,19
0.029873418807983398,0.0031975095081763407,0.009466743469238282,0.0007367872707290542,0.0016646452049870533,,0.8062316132568966,"{'clf__C': np.float64(0.0016646452049870533), 'clf__class_weight': None, 'clf__gamma': np.float64(0.8062316132568966)}",0.8979933110367893,0.7811447811447811,0.8688811188811189,0.7867132867132867,0.756993006993007,0.8183451009537965,0.05485661560247384,59
0.029265165328979492,0.0010804841605038685,0.014809799194335938,0.005427972421086193,0.2925648048608757,,0.0013019246714361576,"{'clf__C': np.float64(0.2925648048608757), 'clf__class_weight': None, 'clf__gamma': np.float64(0.0013019246714361576)}",0.939799331103679,0.9225589225589226,0.8828671328671329,0.9055944055944056,0.8898601398601399,0.908135986396856,0.020926393114312474,6
